"DAY" "MONTH" "YEAR" "TEMP"
"1" 1 1 1995 44
"2" 1 2 1995 41.8
"3" 1 3 1995 28.1
"4" 1 4 1995 31.7
"5" 1 5 1995 21.3
"6" 1 6 1995 27.9
"7" 1 7 1995 42.8
"8" 1 8 1995 35.5
"9" 1 9 1995 34.4
"10" 1 10 1995 29.9
"11" 1 11 1995 30.7
"12" 1 12 1995 35.5
"13" 1 13 1995 47.2
"14" 1 14 1995 52.4
"15" 1 15 1995 56.9
"16" 1 16 1995 55.2
"17" 1 17 1995 50.3
"18" 1 18 1995 42.6
"19" 1 19 1995 39.3
"20" 1 20 1995 43.1
"21" 1 21 1995 43.2
"22" 1 22 1995 36
"23" 1 23 1995 33.3
"24" 1 24 1995 35.8
"25" 1 25 1995 38.3
"26" 1 26 1995 36.6
"27" 1 27 1995 34.3
"28" 1 28 1995 28.2
"29" 1 29 1995 26
"30" 1 30 1995 33.8
"31" 1 31 1995 36.6
"32" 2 1 1995 40.5
"33" 2 2 1995 40.6
"34" 2 3 1995 25.6
"35" 2 4 1995 31.3
"36" 2 5 1995 24.7
"37" 2 6 1995 11.1
"38" 2 7 1995 19
"39" 2 8 1995 23.7
"40" 2 9 1995 22.3
"41" 2 10 1995 33
"42" 2 11 1995 39.6
"43" 2 12 1995 23.1
"44" 2 13 1995 19.1
"45" 2 14 1995 27.5
"46" 2 15 1995 29.8
"47" 2 16 1995 39.9
"48" 2 17 1995 39.4
"49" 2 18 1995 40.5
"50" 2 19 1995 40.6
"51" 2 20 1995 43.1
"52" 2 21 1995 38.1
"53" 2 22 1995 35.3
"54" 2 23 1995 40.2
"55" 2 24 1995 43.3
"56" 2 25 1995 31.2
"57" 2 26 1995 28.4
"58" 2 27 1995 29.8
"59" 2 28 1995 34.9
"60" 3 1 1995 39.7
"61" 3 2 1995 35
"62" 3 3 1995 32.6
"63" 3 4 1995 35.4
"64" 3 5 1995 39
"65" 3 6 1995 44
"66" 3 7 1995 45.8
"67" 3 8 1995 52.6
"68" 3 9 1995 35.3
"69" 3 10 1995 27.6
"70" 3 11 1995 37.5
"71" 3 12 1995 40
"72" 3 13 1995 51.2
"73" 3 14 1995 51.8
"74" 3 15 1995 51.2
"75" 3 16 1995 49.7
"76" 3 17 1995 49
"77" 3 18 1995 47.6
"78" 3 19 1995 46.3
"79" 3 20 1995 45.6
"80" 3 21 1995 51.4
"81" 3 22 1995 49.2
"82" 3 23 1995 46
"83" 3 24 1995 43.6
"84" 3 25 1995 41.6
"85" 3 26 1995 49.9
"86" 3 27 1995 48
"87" 3 28 1995 46.7
"88" 3 29 1995 47.9
"89" 3 30 1995 46.7
"90" 3 31 1995 47.6
"91" 4 1 1995 45.8
"92" 4 2 1995 44.1
"93" 4 3 1995 44.2
"94" 4 4 1995 52.2
"95" 4 5 1995 32.2
"96" 4 6 1995 35.3
"97" 4 7 1995 49.6
"98" 4 8 1995 43.8
"99" 4 9 1995 48.1
"100" 4 10 1995 44.6
"101" 4 11 1995 48.1
"102" 4 12 1995 46.5
"103" 4 13 1995 55.1
"104" 4 14 1995 48.7
"105" 4 15 1995 48.3
"106" 4 16 1995 50.9
"107" 4 17 1995 50.3
"108" 4 18 1995 53.1
"109" 4 19 1995 58.1
"110" 4 20 1995 59.5
"111" 4 21 1995 58.4
"112" 4 22 1995 59.5
"113" 4 23 1995 54.3
"114" 4 24 1995 52.3
"115" 4 25 1995 54.5
"116" 4 26 1995 56.6
"117" 4 27 1995 61.7
"118" 4 28 1995 63.4
"119" 4 29 1995 59.4
"120" 4 30 1995 51.5
"121" 5 1 1995 50.7
"122" 5 2 1995 50.6
"123" 5 3 1995 57.2
"124" 5 4 1995 62.9
"125" 5 5 1995 58
"126" 5 6 1995 58.9
"127" 5 7 1995 57.9
"128" 5 8 1995 55.6
"129" 5 9 1995 61
"130" 5 10 1995 54.7
"131" 5 11 1995 52
"132" 5 12 1995 56.8
"133" 5 13 1995 62.3
"134" 5 14 1995 58.9
"135" 5 15 1995 56.1
"136" 5 16 1995 62.8
"137" 5 17 1995 63.7
"138" 5 18 1995 67.1
"139" 5 19 1995 58.3
"140" 5 20 1995 63.5
"141" 5 21 1995 70.3
"142" 5 22 1995 69.5
"143" 5 23 1995 66.3
"144" 5 24 1995 74.1
"145" 5 25 1995 69.3
"146" 5 26 1995 58.6
"147" 5 27 1995 63.3
"148" 5 28 1995 60.4
"149" 5 29 1995 64.7
"150" 5 30 1995 68.5
"151" 5 31 1995 73.4
"152" 6 1 1995 77.5
"153" 6 2 1995 71.4
"154" 6 3 1995 74.6
"155" 6 4 1995 72.3
"156" 6 5 1995 71.9
"157" 6 6 1995 73.8
"158" 6 7 1995 72.6
"159" 6 8 1995 78.7
"160" 6 9 1995 67.3
"161" 6 10 1995 68.1
"162" 6 11 1995 70.2
"163" 6 12 1995 68.7
"164" 6 13 1995 62.9
"165" 6 14 1995 66
"166" 6 15 1995 70
"167" 6 16 1995 73.5
"168" 6 17 1995 76.8
"169" 6 18 1995 80.4
"170" 6 19 1995 84.6
"171" 6 20 1995 86.4
"172" 6 21 1995 70.1
"173" 6 22 1995 67.8
"174" 6 23 1995 67.8
"175" 6 24 1995 67.1
"176" 6 25 1995 69.4
"177" 6 26 1995 72.5
"178" 6 27 1995 69.2
"179" 6 28 1995 63
"180" 6 29 1995 67
"181" 6 30 1995 73
"182" 7 1 1995 73.4
"183" 7 2 1995 73
"184" 7 3 1995 71
"185" 7 4 1995 74.9
"186" 7 5 1995 74.8
"187" 7 6 1995 75.5
"188" 7 7 1995 75
"189" 7 8 1995 76.8
"190" 7 9 1995 69.3
"191" 7 10 1995 74.1
"192" 7 11 1995 73.7
"193" 7 12 1995 74
"194" 7 13 1995 79.8
"195" 7 14 1995 87.5
"196" 7 15 1995 93.7
"197" 7 16 1995 82.6
"198" 7 17 1995 77.6
"199" 7 18 1995 77.7
"200" 7 19 1995 81.7
"201" 7 20 1995 82.3
"202" 7 21 1995 80.9
"203" 7 22 1995 78.8
"204" 7 23 1995 78.8
"205" 7 24 1995 82.3
"206" 7 25 1995 81.2
"207" 7 26 1995 83.9
"208" 7 27 1995 86.7
"209" 7 28 1995 81.2
"210" 7 29 1995 87.4
"211" 7 30 1995 85.1
"212" 7 31 1995 82.5
"213" 8 1 1995 84.8
"214" 8 2 1995 86.3
"215" 8 3 1995 80.6
"216" 8 4 1995 85.7
"217" 8 5 1995 81.6
"218" 8 6 1995 73.2
"219" 8 7 1995 71.5
"220" 8 8 1995 71.6
"221" 8 9 1995 74.7
"222" 8 10 1995 76.4
"223" 8 11 1995 78.8
"224" 8 12 1995 82.4
"225" 8 13 1995 81.9
"226" 8 14 1995 81.7
"227" 8 15 1995 78.9
"228" 8 16 1995 79.7
"229" 8 17 1995 81.6
"230" 8 18 1995 83
"231" 8 19 1995 75.3
"232" 8 20 1995 72.4
"233" 8 21 1995 77.6
"234" 8 22 1995 82
"235" 8 23 1995 75.3
"236" 8 24 1995 76.8
"237" 8 25 1995 72
"238" 8 26 1995 72.1
"239" 8 27 1995 77.3
"240" 8 28 1995 72.8
"241" 8 29 1995 72.2
"242" 8 30 1995 72.7
"243" 8 31 1995 75.8
"244" 9 1 1995 78.7
"245" 9 2 1995 75.1
"246" 9 3 1995 72.2
"247" 9 4 1995 74.5
"248" 9 5 1995 75.9
"249" 9 6 1995 77
"250" 9 7 1995 77.3
"251" 9 8 1995 73.7
"252" 9 9 1995 68
"253" 9 10 1995 68.3
"254" 9 11 1995 62.6
"255" 9 12 1995 67.9
"256" 9 13 1995 74.1
"257" 9 14 1995 79.1
"258" 9 15 1995 69.2
"259" 9 16 1995 66
"260" 9 17 1995 65.6
"261" 9 18 1995 67.5
"262" 9 19 1995 63.1
"263" 9 20 1995 63.6
"264" 9 21 1995 70
"265" 9 22 1995 71.2
"266" 9 23 1995 59.3
"267" 9 24 1995 57.6
"268" 9 25 1995 59.8
"269" 9 26 1995 60.4
"270" 9 27 1995 64.8
"271" 9 28 1995 68.2
"272" 9 29 1995 61.2
"273" 9 30 1995 59
"274" 10 1 1995 62.7
"275" 10 2 1995 68.8
"276" 10 3 1995 71.7
"277" 10 4 1995 71.7
"278" 10 5 1995 68.6
"279" 10 6 1995 75.3
"280" 10 7 1995 61.7
"281" 10 8 1995 64.4
"282" 10 9 1995 61.7
"283" 10 10 1995 62.2
"284" 10 11 1995 65.7
"285" 10 12 1995 69.8
"286" 10 13 1995 74.2
"287" 10 14 1995 70.2
"288" 10 15 1995 60.2
"289" 10 16 1995 54.8
"290" 10 17 1995 54.3
"291" 10 18 1995 58.8
"292" 10 19 1995 62.5
"293" 10 20 1995 65.1
"294" 10 21 1995 67.5
"295" 10 22 1995 55.2
"296" 10 23 1995 62.4
"297" 10 24 1995 65
"298" 10 25 1995 60.5
"299" 10 26 1995 55
"300" 10 27 1995 57.5
"301" 10 28 1995 65.6
"302" 10 29 1995 55.6
"303" 10 30 1995 49.8
"304" 10 31 1995 53.7
"305" 11 1 1995 55.3
"306" 11 2 1995 62.1
"307" 11 3 1995 67
"308" 11 4 1995 50.1
"309" 11 5 1995 41.2
"310" 11 6 1995 44.6
"311" 11 7 1995 49.5
"312" 11 8 1995 48.1
"313" 11 9 1995 38.5
"314" 11 10 1995 43.4
"315" 11 11 1995 56.9
"316" 11 12 1995 47.7
"317" 11 13 1995 37.4
"318" 11 14 1995 43.6
"319" 11 15 1995 45.6
"320" 11 16 1995 39.2
"321" 11 17 1995 38.8
"322" 11 18 1995 42.7
"323" 11 19 1995 46.3
"324" 11 20 1995 43.6
"325" 11 21 1995 48.2
"326" 11 22 1995 41.5
"327" 11 23 1995 38.8
"328" 11 24 1995 40
"329" 11 25 1995 35
"330" 11 26 1995 40.4
"331" 11 27 1995 47
"332" 11 28 1995 57
"333" 11 29 1995 36.1
"334" 11 30 1995 32.8
"335" 12 1 1995 41.1
"336" 12 2 1995 44.8
"337" 12 3 1995 41.5
"338" 12 4 1995 49.8
"339" 12 5 1995 39.4
"340" 12 6 1995 43.8
"341" 12 7 1995 38.6
"342" 12 8 1995 32.5
"343" 12 9 1995 32.9
"344" 12 10 1995 26.6
"345" 12 11 1995 20.3
"346" 12 12 1995 21.8
"347" 12 13 1995 26
"348" 12 14 1995 28.6
"349" 12 15 1995 38.1
"350" 12 16 1995 38.1
"351" 12 17 1995 38.9
"352" 12 18 1995 35.5
"353" 12 19 1995 30.8
"354" 12 20 1995 23.7
"355" 12 21 1995 24.8
"356" 12 22 1995 32.3
"357" 12 23 1995 33.7
"358" 12 24 1995 33.5
"359" 12 25 1995 32.2
"360" 12 26 1995 31.7
"361" 12 27 1995 28.1
"362" 12 28 1995 31.9
"363" 12 29 1995 32.9
"364" 12 30 1995 35.8
"365" 12 31 1995 39
"366" 1 1 1996 38.6
"367" 1 2 1996 35.9
"368" 1 3 1996 28.8
"369" 1 4 1996 20.8
"370" 1 5 1996 23.1
"371" 1 6 1996 14.1
"372" 1 7 1996 16.6
"373" 1 8 1996 21.4
"374" 1 9 1996 24.2
"375" 1 10 1996 27.1
"376" 1 11 1996 24.1
"377" 1 12 1996 28.1
"378" 1 13 1996 34.3
"379" 1 14 1996 36.7
"380" 1 15 1996 38.7
"381" 1 16 1996 24.4
"382" 1 17 1996 38.3
"383" 1 18 1996 36.3
"384" 1 19 1996 51
"385" 1 20 1996 29.8
"386" 1 21 1996 29.9
"387" 1 22 1996 34.6
"388" 1 23 1996 38.7
"389" 1 24 1996 44.9
"390" 1 25 1996 36
"391" 1 26 1996 31.5
"392" 1 27 1996 48.6
"393" 1 28 1996 34.6
"394" 1 29 1996 32.2
"395" 1 30 1996 39.6
"396" 1 31 1996 31.5
"397" 2 1 1996 21.7
"398" 2 2 1996 27.6
"399" 2 3 1996 19.2
"400" 2 4 1996 14.6
"401" 2 5 1996 13.8
"402" 2 6 1996 20.2
"403" 2 7 1996 28
"404" 2 8 1996 35.9
"405" 2 9 1996 42.6
"406" 2 10 1996 42.3
"407" 2 11 1996 44.7
"408" 2 12 1996 31.9
"409" 2 13 1996 18.3
"410" 2 14 1996 32.3
"411" 2 15 1996 32.4
"412" 2 16 1996 28.4
"413" 2 17 1996 26.8
"414" 2 18 1996 29.7
"415" 2 19 1996 28.9
"416" 2 20 1996 43.8
"417" 2 21 1996 48.7
"418" 2 22 1996 47
"419" 2 23 1996 47.1
"420" 2 24 1996 49
"421" 2 25 1996 53.5
"422" 2 26 1996 52.7
"423" 2 27 1996 47.2
"424" 2 28 1996 48.9
"425" 2 29 1996 33.1
"426" 3 1 1996 29.2
"427" 3 2 1996 33
"428" 3 3 1996 33
"429" 3 4 1996 26.4
"430" 3 5 1996 43.2
"431" 3 6 1996 43.4
"432" 3 7 1996 33.7
"433" 3 8 1996 24.6
"434" 3 9 1996 19.7
"435" 3 10 1996 25.2
"436" 3 11 1996 32
"437" 3 12 1996 39.9
"438" 3 13 1996 46.1
"439" 3 14 1996 51.8
"440" 3 15 1996 51.6
"441" 3 16 1996 43
"442" 3 17 1996 41.1
"443" 3 18 1996 47.5
"444" 3 19 1996 42.5
"445" 3 20 1996 44.3
"446" 3 21 1996 42.9
"447" 3 22 1996 39.8
"448" 3 23 1996 37.4
"449" 3 24 1996 41.6
"450" 3 25 1996 48.9
"451" 3 26 1996 53.4
"452" 3 27 1996 38.8
"453" 3 28 1996 36.5
"454" 3 29 1996 35.7
"455" 3 30 1996 45.1
"456" 3 31 1996 47.1
"457" 4 1 1996 46.9
"458" 4 2 1996 46.9
"459" 4 3 1996 46.5
"460" 4 4 1996 47.9
"461" 4 5 1996 44.2
"462" 4 6 1996 47.3
"463" 4 7 1996 41
"464" 4 8 1996 39.2
"465" 4 9 1996 38.2
"466" 4 10 1996 40.1
"467" 4 11 1996 50.2
"468" 4 12 1996 64.2
"469" 4 13 1996 51.9
"470" 4 14 1996 46.1
"471" 4 15 1996 45.4
"472" 4 16 1996 49.5
"473" 4 17 1996 46.4
"474" 4 18 1996 53.6
"475" 4 19 1996 57.1
"476" 4 20 1996 57.8
"477" 4 21 1996 65.4
"478" 4 22 1996 64.1
"479" 4 23 1996 64.2
"480" 4 24 1996 56.3
"481" 4 25 1996 61.8
"482" 4 26 1996 59.1
"483" 4 27 1996 56.9
"484" 4 28 1996 57.9
"485" 4 29 1996 57.4
"486" 4 30 1996 53.6
"487" 5 1 1996 54.7
"488" 5 2 1996 60.1
"489" 5 3 1996 55
"490" 5 4 1996 53.4
"491" 5 5 1996 54.7
"492" 5 6 1996 50.2
"493" 5 7 1996 -99
"494" 5 8 1996 48.5
"495" 5 9 1996 51.7
"496" 5 10 1996 54.6
"497" 5 11 1996 66
"498" 5 12 1996 61.2
"499" 5 13 1996 49.6
"500" 5 14 1996 53.6
"501" 5 15 1996 58
"502" 5 16 1996 52.7
"503" 5 17 1996 53.5
"504" 5 18 1996 58.7
"505" 5 19 1996 57.6
"506" 5 20 1996 84.2
"507" 5 21 1996 83
"508" 5 22 1996 72.9
"509" 5 23 1996 65.9
"510" 5 24 1996 70.4
"511" 5 25 1996 63.4
"512" 5 26 1996 61
"513" 5 27 1996 59.2
"514" 5 28 1996 57.5
"515" 5 29 1996 -99
"516" 5 30 1996 57.4
"517" 5 31 1996 58.5
"518" 6 1 1996 -99
"519" 6 2 1996 -99
"520" 6 3 1996 59.7
"521" 6 4 1996 63.1
"522" 6 5 1996 65.9
"523" 6 6 1996 -99
"524" 6 7 1996 69.6
"525" 6 8 1996 74.2
"526" 6 9 1996 68.9
"527" 6 10 1996 71.4
"528" 6 11 1996 70.8
"529" 6 12 1996 71.9
"530" 6 13 1996 71.5
"531" 6 14 1996 76.2
"532" 6 15 1996 80.4
"533" 6 16 1996 77.6
"534" 6 17 1996 71.8
"535" 6 18 1996 70.9
"536" 6 19 1996 65.9
"537" 6 20 1996 62.4
"538" 6 21 1996 66
"539" 6 22 1996 73.8
"540" 6 23 1996 75.7
"541" 6 24 1996 71.7
"542" 6 25 1996 76.1
"543" 6 26 1996 71.2
"544" 6 27 1996 72.8
"545" 6 28 1996 74
"546" 6 29 1996 70
"547" 6 30 1996 65.1
"548" 7 1 1996 70.4
"549" 7 2 1996 72.3
"550" 7 3 1996 70.3
"551" 7 4 1996 67.4
"552" 7 5 1996 72.6
"553" 7 6 1996 77.9
"554" 7 7 1996 77.6
"555" 7 8 1996 77.5
"556" 7 9 1996 77
"557" 7 10 1996 72.8
"558" 7 11 1996 72.1
"559" 7 12 1996 72.3
"560" 7 13 1996 71.3
"561" 7 14 1996 76.3
"562" 7 15 1996 75.8
"563" 7 16 1996 78.7
"564" 7 17 1996 82.9
"565" 7 18 1996 83
"566" 7 19 1996 79.2
"567" 7 20 1996 72.7
"568" 7 21 1996 72.8
"569" 7 22 1996 72.5
"570" 7 23 1996 69.1
"571" 7 24 1996 69.1
"572" 7 25 1996 73.1
"573" 7 26 1996 72.8
"574" 7 27 1996 73.8
"575" 7 28 1996 73.9
"576" 7 29 1996 72.9
"577" 7 30 1996 70.3
"578" 7 31 1996 68.8
"579" 8 1 1996 68
"580" 8 2 1996 72.9
"581" 8 3 1996 72.9
"582" 8 4 1996 73.8
"583" 8 5 1996 77
"584" 8 6 1996 78.2
"585" 8 7 1996 75.6
"586" 8 8 1996 75.9
"587" 8 9 1996 74.6
"588" 8 10 1996 76.7
"589" 8 11 1996 73.3
"590" 8 12 1996 71.8
"591" 8 13 1996 65.7
"592" 8 14 1996 71.2
"593" 8 15 1996 74.6
"594" 8 16 1996 71.7
"595" 8 17 1996 74
"596" 8 18 1996 75.9
"597" 8 19 1996 76.3
"598" 8 20 1996 74.8
"599" 8 21 1996 73.7
"600" 8 22 1996 77.3
"601" 8 23 1996 81.3
"602" 8 24 1996 78.1
"603" 8 25 1996 74.8
"604" 8 26 1996 78.1
"605" 8 27 1996 77.6
"606" 8 28 1996 72.2
"607" 8 29 1996 74.3
"608" 8 30 1996 74.9
"609" 8 31 1996 74.4
"610" 9 1 1996 72.2
"611" 9 2 1996 78.4
"612" 9 3 1996 80.2
"613" 9 4 1996 79.2
"614" 9 5 1996 79.1
"615" 9 6 1996 75.1
"616" 9 7 1996 76.6
"617" 9 8 1996 74
"618" 9 9 1996 77.3
"619" 9 10 1996 80.7
"620" 9 11 1996 74.5
"621" 9 12 1996 70.4
"622" 9 13 1996 66.7
"623" 9 14 1996 66.4
"624" 9 15 1996 67.4
"625" 9 16 1996 68.7
"626" 9 17 1996 63.5
"627" 9 18 1996 60.6
"628" 9 19 1996 66.6
"629" 9 20 1996 67.3
"630" 9 21 1996 69.7
"631" 9 22 1996 66.3
"632" 9 23 1996 62.2
"633" 9 24 1996 58.8
"634" 9 25 1996 61.5
"635" 9 26 1996 60.7
"636" 9 27 1996 62.9
"637" 9 28 1996 68.4
"638" 9 29 1996 64
"639" 9 30 1996 64.6
"640" 10 1 1996 64.8
"641" 10 2 1996 64.5
"642" 10 3 1996 62.1
"643" 10 4 1996 47.7
"644" 10 5 1996 49.4
"645" 10 6 1996 52.8
"646" 10 7 1996 56.7
"647" 10 8 1996 58.9
"648" 10 9 1996 59.8
"649" 10 10 1996 60
"650" 10 11 1996 50.5
"651" 10 12 1996 51
"652" 10 13 1996 57.1
"653" 10 14 1996 65
"654" 10 15 1996 53.1
"655" 10 16 1996 60.6
"656" 10 17 1996 68.9
"657" 10 18 1996 59.8
"658" 10 19 1996 56.7
"659" 10 20 1996 54.4
"660" 10 21 1996 54.2
"661" 10 22 1996 56.1
"662" 10 23 1996 60.3
"663" 10 24 1996 62.6
"664" 10 25 1996 61.3
"665" 10 26 1996 59.3
"666" 10 27 1996 60.6
"667" 10 28 1996 63.7
"668" 10 29 1996 52.2
"669" 10 30 1996 57
"670" 10 31 1996 57.8
"671" 11 1 1996 49.3
"672" 11 2 1996 44.5
"673" 11 3 1996 41.9
"674" 11 4 1996 46.4
"675" 11 5 1996 51.6
"676" 11 6 1996 55
"677" 11 7 1996 58.5
"678" 11 8 1996 63.3
"679" 11 9 1996 58.1
"680" 11 10 1996 46.2
"681" 11 11 1996 40.3
"682" 11 12 1996 38.4
"683" 11 13 1996 36
"684" 11 14 1996 36.5
"685" 11 15 1996 33.3
"686" 11 16 1996 34
"687" 11 17 1996 43.6
"688" 11 18 1996 48.6
"689" 11 19 1996 47.4
"690" 11 20 1996 41
"691" 11 21 1996 38.6
"692" 11 22 1996 40.2
"693" 11 23 1996 41.2
"694" 11 24 1996 44.2
"695" 11 25 1996 46.5
"696" 11 26 1996 52
"697" 11 27 1996 34.9
"698" 11 28 1996 27.5
"699" 11 29 1996 33.3
"700" 11 30 1996 40
"701" 12 1 1996 51
"702" 12 2 1996 51.7
"703" 12 3 1996 42.2
"704" 12 4 1996 44.4
"705" 12 5 1996 42
"706" 12 6 1996 42
"707" 12 7 1996 41
"708" 12 8 1996 40.7
"709" 12 9 1996 40.1
"710" 12 10 1996 38.2
"711" 12 11 1996 42.3
"712" 12 12 1996 43.8
"713" 12 13 1996 45
"714" 12 14 1996 41.1
"715" 12 15 1996 41.7
"716" 12 16 1996 42.9
"717" 12 17 1996 47.3
"718" 12 18 1996 53
"719" 12 19 1996 44.5
"720" 12 20 1996 28.8
"721" 12 21 1996 26.1
"722" 12 22 1996 32
"723" 12 23 1996 40.3
"724" 12 24 1996 48.6
"725" 12 25 1996 39.4
"726" 12 26 1996 32.6
"727" 12 27 1996 42.1
"728" 12 28 1996 42.1
"729" 12 29 1996 50.3
"730" 12 30 1996 48.7
"731" 12 31 1996 33.2
"732" 1 1 1997 17.5
"733" 1 2 1997 33.7
"734" 1 3 1997 48.7
"735" 1 4 1997 46.8
"736" 1 5 1997 45.3
"737" 1 6 1997 48.6
"738" 1 7 1997 34.8
"739" 1 8 1997 30.7
"740" 1 9 1997 28.4
"741" 1 10 1997 36.4
"742" 1 11 1997 31.1
"743" 1 12 1997 22.8
"744" 1 13 1997 25.4
"745" 1 14 1997 28.4
"746" 1 15 1997 29.7
"747" 1 16 1997 40.1
"748" 1 17 1997 20.8
"749" 1 18 1997 12.7
"750" 1 19 1997 11.9
"751" 1 20 1997 24.2
"752" 1 21 1997 32.8
"753" 1 22 1997 38.3
"754" 1 23 1997 47.8
"755" 1 24 1997 30.5
"756" 1 25 1997 47.2
"757" 1 26 1997 33.7
"758" 1 27 1997 26.2
"759" 1 28 1997 41
"760" 1 29 1997 28.5
"761" 1 30 1997 24.4
"762" 1 31 1997 32.1
"763" 2 1 1997 42.3
"764" 2 2 1997 41.4
"765" 2 3 1997 41.7
"766" 2 4 1997 36.8
"767" 2 5 1997 43.8
"768" 2 6 1997 40.4
"769" 2 7 1997 36.1
"770" 2 8 1997 34.2
"771" 2 9 1997 30.7
"772" 2 10 1997 33.1
"773" 2 11 1997 32.8
"774" 2 12 1997 35.8
"775" 2 13 1997 31.2
"776" 2 14 1997 34.8
"777" 2 15 1997 41
"778" 2 16 1997 33.9
"779" 2 17 1997 31
"780" 2 18 1997 40.6
"781" 2 19 1997 55.2
"782" 2 20 1997 48.4
"783" 2 21 1997 45.9
"784" 2 22 1997 58
"785" 2 23 1997 39.9
"786" 2 24 1997 42.6
"787" 2 25 1997 27.7
"788" 2 26 1997 38.2
"789" 2 27 1997 56.2
"790" 2 28 1997 54.2
"791" 3 1 1997 42.4
"792" 3 2 1997 46.7
"793" 3 3 1997 41.1
"794" 3 4 1997 34.5
"795" 3 5 1997 40.2
"796" 3 6 1997 42.8
"797" 3 7 1997 36.4
"798" 3 8 1997 41.9
"799" 3 9 1997 32.2
"800" 3 10 1997 39.9
"801" 3 11 1997 46.9
"802" 3 12 1997 37.5
"803" 3 13 1997 33
"804" 3 14 1997 37
"805" 3 15 1997 44.6
"806" 3 16 1997 31
"807" 3 17 1997 34.2
"808" 3 18 1997 46.5
"809" 3 19 1997 37.8
"810" 3 20 1997 39.6
"811" 3 21 1997 42.1
"812" 3 22 1997 48
"813" 3 23 1997 33.6
"814" 3 24 1997 34.8
"815" 3 25 1997 41.6
"816" 3 26 1997 50.1
"817" 3 27 1997 50.3
"818" 3 28 1997 57
"819" 3 29 1997 47.9
"820" 3 30 1997 56.8
"821" 3 31 1997 48.3
"822" 4 1 1997 39.7
"823" 4 2 1997 49.5
"824" 4 3 1997 52.7
"825" 4 4 1997 62.6
"826" 4 5 1997 55.7
"827" 4 6 1997 56.3
"828" 4 7 1997 65.4
"829" 4 8 1997 51.7
"830" 4 9 1997 39.5
"831" 4 10 1997 37.3
"832" 4 11 1997 44.6
"833" 4 12 1997 47.7
"834" 4 13 1997 58.4
"835" 4 14 1997 49.1
"836" 4 15 1997 48
"837" 4 16 1997 53.6
"838" 4 17 1997 53.2
"839" 4 18 1997 43.3
"840" 4 19 1997 44.5
"841" 4 20 1997 48.9
"842" 4 21 1997 51.4
"843" 4 22 1997 54
"844" 4 23 1997 54.5
"845" 4 24 1997 50
"846" 4 25 1997 52.8
"847" 4 26 1997 57.3
"848" 4 27 1997 58.3
"849" 4 28 1997 54.5
"850" 4 29 1997 58
"851" 4 30 1997 63
"852" 5 1 1997 58.1
"853" 5 2 1997 57
"854" 5 3 1997 57.9
"855" 5 4 1997 58.6
"856" 5 5 1997 57.3
"857" 5 6 1997 56.3
"858" 5 7 1997 51.1
"859" 5 8 1997 53.8
"860" 5 9 1997 54.6
"861" 5 10 1997 56.6
"862" 5 11 1997 56.8
"863" 5 12 1997 66
"864" 5 13 1997 62.4
"865" 5 14 1997 58.7
"866" 5 15 1997 64
"867" 5 16 1997 59.8
"868" 5 17 1997 58.6
"869" 5 18 1997 58.1
"870" 5 19 1997 63.3
"871" 5 20 1997 66.4
"872" 5 21 1997 57.1
"873" 5 22 1997 55.9
"874" 5 23 1997 59.5
"875" 5 24 1997 64.2
"876" 5 25 1997 62.5
"877" 5 26 1997 62.6
"878" 5 27 1997 58.6
"879" 5 28 1997 60.8
"880" 5 29 1997 62.1
"881" 5 30 1997 59.7
"882" 5 31 1997 63.8
"883" 6 1 1997 65.5
"884" 6 2 1997 61.1
"885" 6 3 1997 55.8
"886" 6 4 1997 59.1
"887" 6 5 1997 61.9
"888" 6 6 1997 59.8
"889" 6 7 1997 58.3
"890" 6 8 1997 61.2
"891" 6 9 1997 65
"892" 6 10 1997 73.1
"893" 6 11 1997 81.7
"894" 6 12 1997 81.3
"895" 6 13 1997 75.3
"896" 6 14 1997 73.7
"897" 6 15 1997 68.5
"898" 6 16 1997 66.7
"899" 6 17 1997 66
"900" 6 18 1997 66.3
"901" 6 19 1997 71.1
"902" 6 20 1997 77.2
"903" 6 21 1997 81.7
"904" 6 22 1997 82.5
"905" 6 23 1997 78.7
"906" 6 24 1997 77.1
"907" 6 25 1997 81.4
"908" 6 26 1997 86.2
"909" 6 27 1997 75.5
"910" 6 28 1997 77.1
"911" 6 29 1997 80.4
"912" 6 30 1997 80.4
"913" 7 1 1997 77.8
"914" 7 2 1997 73.6
"915" 7 3 1997 76
"916" 7 4 1997 80.7
"917" 7 5 1997 74.5
"918" 7 6 1997 76
"919" 7 7 1997 75.7
"920" 7 8 1997 75.3
"921" 7 9 1997 79.8
"922" 7 10 1997 72.4
"923" 7 11 1997 76.1
"924" 7 12 1997 79.4
"925" 7 13 1997 81.6
"926" 7 14 1997 85.5
"927" 7 15 1997 88
"928" 7 16 1997 78
"929" 7 17 1997 84.1
"930" 7 18 1997 86.5
"931" 7 19 1997 76.4
"932" 7 20 1997 70.6
"933" 7 21 1997 75.7
"934" 7 22 1997 72.4
"935" 7 23 1997 71.8
"936" 7 24 1997 65.7
"937" 7 25 1997 66.1
"938" 7 26 1997 75.8
"939" 7 27 1997 79.3
"940" 7 28 1997 81.6
"941" 7 29 1997 78
"942" 7 30 1997 73.8
"943" 7 31 1997 77
"944" 8 1 1997 80.9
"945" 8 2 1997 82.2
"946" 8 3 1997 82
